pair_id,shape_a_name,shape_b_name,coupling_state,sample_position_mm,numerical_distance_tolerance_mm,intersection_volume_tolerance_mm3,required_clearance_mm,note,calculation_api,intersection_volume_mm3,intersection_solid_count,minimum_distance_mm,nearest_point_a_x,nearest_point_a_y,nearest_point_a_z,nearest_point_b_x,nearest_point_b_y,nearest_point_b_z,classification,result,error,sweep_method,sampling_interval_mm,engagement_overlap_mm,engagement_reference_satisfied
SWEEP-0228,LEFT_COUPLING_SLEEVE_SAMPLE,UNIT_INSTALLATION_ENVELOPE,FULL_SWEEP_SAMPLED,5.5,0.05,0.01,5.0,sampled insertion,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,23.5,320.0,165.0,23.5,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,5.5,False
SWEEP-0229,LEFT_COUPLING_SLEEVE_SAMPLE,UNIT_REMOVAL_ENVELOPE,FULL_SWEEP_SAMPLED,5.5,0.05,0.01,5.0,sampled removal,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,23.5,320.0,165.0,23.5,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,5.5,False
SWEEP-0230,LEFT_COUPLING_SLEEVE_SAMPLE,LEFT_UNIT_INPUT_SUPPORT,FULL_SWEEP_SAMPLED,5.5,0.05,0.01,5.0,sampled input support,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,15.0,160.0,23.5,320.0,175.0,23.5,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,5.5,False
SWEEP-0231,RIGHT_COUPLING_SLEEVE_SAMPLE,LEFT_COUPLING_SLEEVE_SAMPLE,FULL_SWEEP_SAMPLED,5.5,0.05,0.01,5.0,sampled opposite sleeve,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,27.0,150.0,-13.5,330.0,150.0,13.5,330.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,5.5,False
SWEEP-0232,RIGHT_COUPLING_SLEEVE_SAMPLE,LEFT_PTO_STUB,FULL_SWEEP_SAMPLED,5.5,0.05,0.01,5.0,sampled opposite stub,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,31.505713768,150.0,-13.5,325.6,150.0,18.0,325.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,5.5,False
SWEEP-0233,RIGHT_COUPLING_SLEEVE_SAMPLE,CENTRAL_UNIT_FRAME,FULL_SWEEP_SAMPLED,5.5,0.05,0.01,5.0,sampled central frame,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,40.0,156.0,-22.0,328.0,180.0,-22.0,360.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,5.5,False
SWEEP-0234,RIGHT_COUPLING_SLEEVE_SAMPLE,CENTRAL_ALIGNMENT_GUIDE_RIGHT,FULL_SWEEP_SAMPLED,5.5,0.05,0.01,5.0,sampled own alignment guide,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,-13.5,320.0,165.0,-13.5,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,5.5,False
SWEEP-0235,RIGHT_COUPLING_SLEEVE_SAMPLE,CENTRAL_MECHANICAL_LOCK,FULL_SWEEP_SAMPLED,5.5,0.05,0.01,5.0,sampled lock,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,30.459856648,157.661915,-16.0,326.426123,181.0,-16.0,346.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,5.5,False
SWEEP-0236,RIGHT_COUPLING_SLEEVE_SAMPLE,RIGHT_GUARD_FIXED,FULL_SWEEP_SAMPLED,5.5,0.05,0.01,5.0,sampled guard,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,11.884864324,150.0,-23.5,330.0,150.0,-35.0,333.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,5.5,False
SWEEP-0237,RIGHT_COUPLING_SLEEVE_SAMPLE,WIRING_KEEP_OUT,FULL_SWEEP_SAMPLED,5.5,0.05,0.01,10.0,sampled wiring,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,26.055512755,158.320503,-13.5,325.547002,180.0,-13.5,340.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,5.5,False
SWEEP-0238,RIGHT_COUPLING_SLEEVE_SAMPLE,UNIT_INSTALLATION_ENVELOPE,FULL_SWEEP_SAMPLED,5.5,0.05,0.01,5.0,sampled insertion,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,-13.5,320.0,165.0,-13.5,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,5.5,False
SWEEP-0239,RIGHT_COUPLING_SLEEVE_SAMPLE,UNIT_REMOVAL_ENVELOPE,FULL_SWEEP_SAMPLED,5.5,0.05,0.01,5.0,sampled removal,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,-13.5,320.0,165.0,-13.5,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,5.5,False
SWEEP-0240,RIGHT_COUPLING_SLEEVE_SAMPLE,RIGHT_UNIT_INPUT_SUPPORT,FULL_SWEEP_SAMPLED,5.5,0.05,0.01,5.0,sampled input support,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,15.0,160.0,-13.5,320.0,175.0,-13.5,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,5.5,False
SWEEP-0241,LEFT_COUPLING_SLEEVE_SAMPLE,RIGHT_COUPLING_SLEEVE_SAMPLE,FULL_SWEEP_SAMPLED,6.0,0.05,0.01,5.0,sampled opposite sleeve,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,28.0,150.0,14.0,330.0,150.0,-14.0,330.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,6.0,False
SWEEP-0242,LEFT_COUPLING_SLEEVE_SAMPLE,RIGHT_PTO_STUB,FULL_SWEEP_SAMPLED,6.0,0.05,0.01,5.0,sampled opposite stub,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,32.005624506,150.0,14.0,325.6,150.0,-18.0,325.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,6.0,False
SWEEP-0243,LEFT_COUPLING_SLEEVE_SAMPLE,CENTRAL_UNIT_FRAME,FULL_SWEEP_SAMPLED,6.0,0.05,0.01,5.0,sampled central frame,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,40.0,156.0,22.0,328.0,180.0,22.0,360.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,6.0,False
SWEEP-0244,LEFT_COUPLING_SLEEVE_SAMPLE,CENTRAL_ALIGNMENT_GUIDE_LEFT,FULL_SWEEP_SAMPLED,6.0,0.05,0.01,5.0,sampled own alignment guide,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,24.0,320.0,165.0,24.0,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,6.0,False
SWEEP-0245,LEFT_COUPLING_SLEEVE_SAMPLE,CENTRAL_MECHANICAL_LOCK,FULL_SWEEP_SAMPLED,6.0,0.05,0.01,5.0,sampled lock,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,30.459856648,157.661915,16.0,326.426123,181.0,16.0,346.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,6.0,False
SWEEP-0246,LEFT_COUPLING_SLEEVE_SAMPLE,LEFT_GUARD_FIXED,FULL_SWEEP_SAMPLED,6.0,0.05,0.01,5.0,sampled guard,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,11.401754251,150.0,24.0,330.0,150.0,35.0,333.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,6.0,False
SWEEP-0247,LEFT_COUPLING_SLEEVE_SAMPLE,WIRING_KEEP_OUT,FULL_SWEEP_SAMPLED,6.0,0.05,0.01,10.0,sampled wiring,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,26.055512755,158.320503,24.0,325.547002,180.0,24.0,340.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,6.0,False
SWEEP-0248,LEFT_COUPLING_SLEEVE_SAMPLE,UNIT_INSTALLATION_ENVELOPE,FULL_SWEEP_SAMPLED,6.0,0.05,0.01,5.0,sampled insertion,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,24.0,320.0,165.0,24.0,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,6.0,False
SWEEP-0249,LEFT_COUPLING_SLEEVE_SAMPLE,UNIT_REMOVAL_ENVELOPE,FULL_SWEEP_SAMPLED,6.0,0.05,0.01,5.0,sampled removal,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,24.0,320.0,165.0,24.0,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,6.0,False
SWEEP-0250,LEFT_COUPLING_SLEEVE_SAMPLE,LEFT_UNIT_INPUT_SUPPORT,FULL_SWEEP_SAMPLED,6.0,0.05,0.01,5.0,sampled input support,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,15.0,160.0,24.0,320.0,175.0,24.0,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,6.0,False
SWEEP-0251,RIGHT_COUPLING_SLEEVE_SAMPLE,LEFT_COUPLING_SLEEVE_SAMPLE,FULL_SWEEP_SAMPLED,6.0,0.05,0.01,5.0,sampled opposite sleeve,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,28.0,150.0,-14.0,330.0,150.0,14.0,330.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,6.0,False
SWEEP-0252,RIGHT_COUPLING_SLEEVE_SAMPLE,LEFT_PTO_STUB,FULL_SWEEP_SAMPLED,6.0,0.05,0.01,5.0,sampled opposite stub,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,32.005624506,150.0,-14.0,325.6,150.0,18.0,325.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,6.0,False
SWEEP-0253,RIGHT_COUPLING_SLEEVE_SAMPLE,CENTRAL_UNIT_FRAME,FULL_SWEEP_SAMPLED,6.0,0.05,0.01,5.0,sampled central frame,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,40.0,156.0,-22.0,328.0,180.0,-22.0,360.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,6.0,False
SWEEP-0254,RIGHT_COUPLING_SLEEVE_SAMPLE,CENTRAL_ALIGNMENT_GUIDE_RIGHT,FULL_SWEEP_SAMPLED,6.0,0.05,0.01,5.0,sampled own alignment guide,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,-14.0,320.0,165.0,-14.0,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,6.0,False
SWEEP-0255,RIGHT_COUPLING_SLEEVE_SAMPLE,CENTRAL_MECHANICAL_LOCK,FULL_SWEEP_SAMPLED,6.0,0.05,0.01,5.0,sampled lock,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,30.459856648,157.661915,-16.0,326.426123,181.0,-16.0,346.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,6.0,False
SWEEP-0256,RIGHT_COUPLING_SLEEVE_SAMPLE,RIGHT_GUARD_FIXED,FULL_SWEEP_SAMPLED,6.0,0.05,0.01,5.0,sampled guard,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,11.401754251,150.0,-24.0,330.0,150.0,-35.0,333.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,6.0,False
SWEEP-0257,RIGHT_COUPLING_SLEEVE_SAMPLE,WIRING_KEEP_OUT,FULL_SWEEP_SAMPLED,6.0,0.05,0.01,10.0,sampled wiring,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,26.055512755,158.320503,-14.0,325.547002,180.0,-14.0,340.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,6.0,False
SWEEP-0258,RIGHT_COUPLING_SLEEVE_SAMPLE,UNIT_INSTALLATION_ENVELOPE,FULL_SWEEP_SAMPLED,6.0,0.05,0.01,5.0,sampled insertion,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,-14.0,320.0,165.0,-14.0,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,6.0,False
SWEEP-0259,RIGHT_COUPLING_SLEEVE_SAMPLE,UNIT_REMOVAL_ENVELOPE,FULL_SWEEP_SAMPLED,6.0,0.05,0.01,5.0,sampled removal,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,-14.0,320.0,165.0,-14.0,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,6.0,False
SWEEP-0260,RIGHT_COUPLING_SLEEVE_SAMPLE,RIGHT_UNIT_INPUT_SUPPORT,FULL_SWEEP_SAMPLED,6.0,0.05,0.01,5.0,sampled input support,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,15.0,160.0,-24.0,320.0,175.0,-24.0,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,6.0,False
SWEEP-0261,LEFT_COUPLING_SLEEVE_SAMPLE,RIGHT_COUPLING_SLEEVE_SAMPLE,FULL_SWEEP_SAMPLED,6.5,0.05,0.01,5.0,sampled opposite sleeve,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,29.0,150.0,14.5,330.0,150.0,-14.5,330.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,6.5,False
SWEEP-0262,LEFT_COUPLING_SLEEVE_SAMPLE,RIGHT_PTO_STUB,FULL_SWEEP_SAMPLED,6.5,0.05,0.01,5.0,sampled opposite stub,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,32.50553799,150.0,14.5,325.6,150.0,-18.0,325.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,6.5,False
SWEEP-0263,LEFT_COUPLING_SLEEVE_SAMPLE,CENTRAL_UNIT_FRAME,FULL_SWEEP_SAMPLED,6.5,0.05,0.01,5.0,sampled central frame,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,40.0,156.0,22.0,328.0,180.0,22.0,360.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,6.5,False
SWEEP-0264,LEFT_COUPLING_SLEEVE_SAMPLE,CENTRAL_ALIGNMENT_GUIDE_LEFT,FULL_SWEEP_SAMPLED,6.5,0.05,0.01,5.0,sampled own alignment guide,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,24.5,320.0,165.0,24.5,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,6.5,False
SWEEP-0265,LEFT_COUPLING_SLEEVE_SAMPLE,CENTRAL_MECHANICAL_LOCK,FULL_SWEEP_SAMPLED,6.5,0.05,0.01,5.0,sampled lock,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,30.459856648,157.661915,16.0,326.426123,181.0,16.0,346.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,6.5,False
SWEEP-0266,LEFT_COUPLING_SLEEVE_SAMPLE,LEFT_GUARD_FIXED,FULL_SWEEP_SAMPLED,6.5,0.05,0.01,5.0,sampled guard,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,10.920164834,150.0,24.5,330.0,150.0,35.0,333.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,6.5,False
SWEEP-0267,LEFT_COUPLING_SLEEVE_SAMPLE,WIRING_KEEP_OUT,FULL_SWEEP_SAMPLED,6.5,0.05,0.01,10.0,sampled wiring,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,26.055512755,158.320503,24.5,325.547002,180.0,24.5,340.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,6.5,False
SWEEP-0268,LEFT_COUPLING_SLEEVE_SAMPLE,UNIT_INSTALLATION_ENVELOPE,FULL_SWEEP_SAMPLED,6.5,0.05,0.01,5.0,sampled insertion,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,24.5,320.0,165.0,24.5,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,6.5,False
SWEEP-0269,LEFT_COUPLING_SLEEVE_SAMPLE,UNIT_REMOVAL_ENVELOPE,FULL_SWEEP_SAMPLED,6.5,0.05,0.01,5.0,sampled removal,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,24.5,320.0,165.0,24.5,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,6.5,False
SWEEP-0270,LEFT_COUPLING_SLEEVE_SAMPLE,LEFT_UNIT_INPUT_SUPPORT,FULL_SWEEP_SAMPLED,6.5,0.05,0.01,5.0,sampled input support,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,15.0,160.0,14.5,320.0,175.0,14.5,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,6.5,False
SWEEP-0271,RIGHT_COUPLING_SLEEVE_SAMPLE,LEFT_COUPLING_SLEEVE_SAMPLE,FULL_SWEEP_SAMPLED,6.5,0.05,0.01,5.0,sampled opposite sleeve,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,29.0,150.0,-14.5,330.0,150.0,14.5,330.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,6.5,False
SWEEP-0272,RIGHT_COUPLING_SLEEVE_SAMPLE,LEFT_PTO_STUB,FULL_SWEEP_SAMPLED,6.5,0.05,0.01,5.0,sampled opposite stub,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,32.50553799,150.0,-14.5,325.6,150.0,18.0,325.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,6.5,False
SWEEP-0273,RIGHT_COUPLING_SLEEVE_SAMPLE,CENTRAL_UNIT_FRAME,FULL_SWEEP_SAMPLED,6.5,0.05,0.01,5.0,sampled central frame,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,40.0,156.0,-22.0,328.0,180.0,-22.0,360.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,6.5,False
SWEEP-0274,RIGHT_COUPLING_SLEEVE_SAMPLE,CENTRAL_ALIGNMENT_GUIDE_RIGHT,FULL_SWEEP_SAMPLED,6.5,0.05,0.01,5.0,sampled own alignment guide,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,-14.5,320.0,165.0,-14.5,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,6.5,False
SWEEP-0275,RIGHT_COUPLING_SLEEVE_SAMPLE,CENTRAL_MECHANICAL_LOCK,FULL_SWEEP_SAMPLED,6.5,0.05,0.01,5.0,sampled lock,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,30.459856648,157.661915,-16.0,326.426123,181.0,-16.0,346.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,6.5,False
SWEEP-0276,RIGHT_COUPLING_SLEEVE_SAMPLE,RIGHT_GUARD_FIXED,FULL_SWEEP_SAMPLED,6.5,0.05,0.01,5.0,sampled guard,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,10.920164834,150.0,-24.5,330.0,150.0,-35.0,333.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,6.5,False
SWEEP-0277,RIGHT_COUPLING_SLEEVE_SAMPLE,WIRING_KEEP_OUT,FULL_SWEEP_SAMPLED,6.5,0.05,0.01,10.0,sampled wiring,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,26.055512755,158.320503,-14.5,325.547002,180.0,-14.5,340.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,6.5,False
SWEEP-0278,RIGHT_COUPLING_SLEEVE_SAMPLE,UNIT_INSTALLATION_ENVELOPE,FULL_SWEEP_SAMPLED,6.5,0.05,0.01,5.0,sampled insertion,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,-14.5,320.0,165.0,-14.5,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,6.5,False
SWEEP-0279,RIGHT_COUPLING_SLEEVE_SAMPLE,UNIT_REMOVAL_ENVELOPE,FULL_SWEEP_SAMPLED,6.5,0.05,0.01,5.0,sampled removal,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,-14.5,320.0,165.0,-14.5,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,6.5,False
SWEEP-0280,RIGHT_COUPLING_SLEEVE_SAMPLE,RIGHT_UNIT_INPUT_SUPPORT,FULL_SWEEP_SAMPLED,6.5,0.05,0.01,5.0,sampled input support,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,15.0,160.0,-14.5,320.0,175.0,-14.5,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,6.5,False
SWEEP-0281,LEFT_COUPLING_SLEEVE_SAMPLE,RIGHT_COUPLING_SLEEVE_SAMPLE,FULL_SWEEP_SAMPLED,7.0,0.05,0.01,5.0,sampled opposite sleeve,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,30.0,150.0,15.0,330.0,150.0,-15.0,330.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,7.0,False
SWEEP-0282,LEFT_COUPLING_SLEEVE_SAMPLE,RIGHT_PTO_STUB,FULL_SWEEP_SAMPLED,7.0,0.05,0.01,5.0,sampled opposite stub,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,33.005454095,150.0,15.0,325.6,150.0,-18.0,325.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,7.0,False
SWEEP-0283,LEFT_COUPLING_SLEEVE_SAMPLE,CENTRAL_UNIT_FRAME,FULL_SWEEP_SAMPLED,7.0,0.05,0.01,5.0,sampled central frame,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,40.0,156.0,22.0,328.0,180.0,22.0,360.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,7.0,False
SWEEP-0284,LEFT_COUPLING_SLEEVE_SAMPLE,CENTRAL_ALIGNMENT_GUIDE_LEFT,FULL_SWEEP_SAMPLED,7.0,0.05,0.01,5.0,sampled own alignment guide,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,25.0,320.0,165.0,25.0,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,7.0,False
