candidate_id,search_stage,architecture,motor_envelope,frame_layout,frame_section,belt_layout,pto_x_offset_from_motor_mm,pto_axis_x_mm,pto_axis_z_mm,pto_belt_plane_abs_y_mm,drive_belt_plane_abs_y_mm,frame_rail_abs_y_mm,l_bracket_size,l_bracket_placement,l_bracket_x_offset_mm,center_pto_end_gap_mm,coupling_candidate,belt_to_fixed_clearance_mm,belt_to_l_bracket_clearance_mm,pto_rotation_to_fixed_clearance_mm,pto_rotation_to_l_bracket_clearance_mm,pto_safety_to_kp000_clearance_mm,drive_pto_belt_safety_gap_mm,clutch_to_belt_clearance_mm,clutch_to_fixed_clearance_mm,pto_rotation_bottom_z_mm,total_width_mm,absolute_contract_pass,target_contract_pass,score,status,rejection_reason
S7-B5-DY45,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B5,210.0,150.0,320.0,85.0,130.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,14.0,10.0,12.0,260.0,295.0,True,True,5.0,CONDITIONAL_PASS_CANDIDATE,
S7-B5-DY50,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B5,210.0,150.0,320.0,85.0,135.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,19.0,10.0,12.0,260.0,305.0,False,True,10.0,FAIL_ENVELOPE_CONTRACT,TOTAL_WIDTH_GTE_300
S7-B5-DY55,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B5,210.0,150.0,320.0,85.0,140.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,24.0,10.0,12.0,260.0,315.0,False,True,15.0,FAIL_ENVELOPE_CONTRACT,TOTAL_WIDTH_GTE_300
S7-B5-DY60,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B5,210.0,150.0,320.0,85.0,145.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,29.0,10.0,12.0,260.0,325.0,False,True,20.0,FAIL_ENVELOPE_CONTRACT,TOTAL_WIDTH_GTE_300
S7-B5-DY65,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B5,210.0,150.0,320.0,85.0,150.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,34.0,10.0,12.0,260.0,335.0,False,True,25.0,FAIL_ENVELOPE_CONTRACT,TOTAL_WIDTH_GTE_300
S7-B5-DY70,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B5,210.0,150.0,320.0,85.0,155.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,39.0,10.0,12.0,260.0,345.0,False,True,30.0,FAIL_ENVELOPE_CONTRACT,TOTAL_WIDTH_GTE_300
S8-GAP30-C1,8,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,30.0,C1,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,260.0,290.0,True,False,3.0,CONDITIONAL_PASS_CANDIDATE,
S8-GAP30-C2,8,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,30.0,C2,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,260.0,290.0,True,False,3.0,CONDITIONAL_PASS_CANDIDATE,
S8-GAP30-C3,8,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,30.0,C3,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,260.0,290.0,True,False,3.0,CONDITIONAL_PASS_CANDIDATE,
S8-GAP30-C4,8,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,30.0,C4,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,260.0,290.0,True,False,3.0,CONDITIONAL_PASS_CANDIDATE,
S8-GAP30-C5,8,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,30.0,C5,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,260.0,290.0,True,False,3.0,CONDITIONAL_PASS_CANDIDATE,
S8-GAP40-C1,8,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,40.0,C1,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,260.0,290.0,True,False,2.0,CONDITIONAL_PASS_CANDIDATE,
S8-GAP40-C2,8,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,40.0,C2,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,260.0,290.0,True,False,2.0,CONDITIONAL_PASS_CANDIDATE,
S8-GAP40-C3,8,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,40.0,C3,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,260.0,290.0,True,False,2.0,CONDITIONAL_PASS_CANDIDATE,
S8-GAP40-C4,8,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,40.0,C4,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,260.0,290.0,True,False,2.0,CONDITIONAL_PASS_CANDIDATE,
S8-GAP40-C5,8,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,40.0,C5,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,260.0,290.0,True,False,2.0,CONDITIONAL_PASS_CANDIDATE,
S8-GAP50-C1,8,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,50.0,C1,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,260.0,290.0,True,True,1.0,CONDITIONAL_PASS_CANDIDATE,
S8-GAP50-C2,8,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,50.0,C2,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,260.0,290.0,True,True,1.0,CONDITIONAL_PASS_CANDIDATE,
S8-GAP50-C3,8,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,50.0,C3,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,260.0,290.0,True,True,1.0,CONDITIONAL_PASS_CANDIDATE,
S8-GAP50-C4,8,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,50.0,C4,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,260.0,290.0,True,True,1.0,CONDITIONAL_PASS_CANDIDATE,
S8-GAP50-C5,8,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,50.0,C5,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,260.0,290.0,True,True,1.0,CONDITIONAL_PASS_CANDIDATE,
S8-GAP60-C1,8,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,260.0,290.0,True,True,0.0,CONDITIONAL_PASS_CANDIDATE,
S8-GAP60-C2,8,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C2,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,260.0,290.0,True,True,0.0,CONDITIONAL_PASS_CANDIDATE,
S8-GAP60-C3,8,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C3,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,260.0,290.0,True,True,0.0,CONDITIONAL_PASS_CANDIDATE,
S8-GAP60-C4,8,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C4,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,260.0,290.0,True,True,0.0,CONDITIONAL_PASS_CANDIDATE,
S8-GAP60-C5,8,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C5,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,260.0,290.0,True,True,0.0,CONDITIONAL_PASS_CANDIDATE,
S8-GAP70-C1,8,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,70.0,C1,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,260.0,290.0,True,True,1.0,CONDITIONAL_PASS_CANDIDATE,
S8-GAP70-C2,8,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,70.0,C2,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,260.0,290.0,True,True,1.0,CONDITIONAL_PASS_CANDIDATE,
S8-GAP70-C3,8,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,70.0,C3,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,260.0,290.0,True,True,1.0,CONDITIONAL_PASS_CANDIDATE,
S8-GAP70-C4,8,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,70.0,C4,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,260.0,290.0,True,True,1.0,CONDITIONAL_PASS_CANDIDATE,
S8-GAP70-C5,8,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,70.0,C5,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,260.0,290.0,True,True,1.0,CONDITIONAL_PASS_CANDIDATE,
S8-GAP80-C1,8,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,80.0,C1,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,260.0,290.0,True,True,2.0,CONDITIONAL_PASS_CANDIDATE,
S8-GAP80-C2,8,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,80.0,C2,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,260.0,290.0,True,True,2.0,CONDITIONAL_PASS_CANDIDATE,
S8-GAP80-C3,8,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,80.0,C3,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,260.0,290.0,True,True,2.0,CONDITIONAL_PASS_CANDIDATE,
S8-GAP80-C4,8,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,80.0,C4,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,260.0,290.0,True,True,2.0,CONDITIONAL_PASS_CANDIDATE,
S8-GAP80-C5,8,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,80.0,C5,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,260.0,290.0,True,True,2.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY82.5-DY35.0-FY00.0-LX65.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,117.5,48.0,L_LARGE,FORE_AFT_X,65.0,50.0,C1,9.0,5.0,9.0,5.0,7.5,4.0,10.0,12.0,260.0,290.0,False,False,12.0,FAIL_ENVELOPE_CONTRACT,PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY82.5-DY35.0-FY00.0-LX65.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,117.5,48.0,L_LARGE,FORE_AFT_X,65.0,60.0,C1,9.0,5.0,9.0,5.0,7.5,4.0,10.0,12.0,260.0,290.0,False,False,11.0,FAIL_ENVELOPE_CONTRACT,PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY82.5-DY35.0-FY00.0-LX65.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,117.5,48.0,L_LARGE,FORE_AFT_X,65.0,70.0,C1,9.0,5.0,9.0,5.0,7.5,4.0,10.0,12.0,260.0,290.0,False,False,12.0,FAIL_ENVELOPE_CONTRACT,PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY82.5-DY35.0-FY00.0-LX70.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,117.5,48.0,L_LARGE,FORE_AFT_X,70.0,50.0,C1,9.0,10.0,9.0,10.0,7.5,4.0,10.0,12.0,260.0,290.0,True,False,11.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY82.5-DY35.0-FY00.0-LX70.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,117.5,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,9.0,10.0,9.0,10.0,7.5,4.0,10.0,12.0,260.0,290.0,True,False,10.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY82.5-DY35.0-FY00.0-LX70.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,117.5,48.0,L_LARGE,FORE_AFT_X,70.0,70.0,C1,9.0,10.0,9.0,10.0,7.5,4.0,10.0,12.0,260.0,290.0,True,False,11.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY82.5-DY35.0-FY00.0-LX75.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,117.5,48.0,L_LARGE,FORE_AFT_X,75.0,50.0,C1,9.0,15.0,9.0,15.0,7.5,4.0,10.0,12.0,260.0,290.0,True,False,12.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY82.5-DY35.0-FY00.0-LX75.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,117.5,48.0,L_LARGE,FORE_AFT_X,75.0,60.0,C1,9.0,15.0,9.0,15.0,7.5,4.0,10.0,12.0,260.0,290.0,True,False,11.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY82.5-DY35.0-FY00.0-LX75.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,117.5,48.0,L_LARGE,FORE_AFT_X,75.0,70.0,C1,9.0,15.0,9.0,15.0,7.5,4.0,10.0,12.0,260.0,290.0,True,False,12.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY82.5-DY35.0-FY00.0-LX80.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,117.5,48.0,L_LARGE,FORE_AFT_X,80.0,50.0,C1,9.0,20.0,9.0,20.0,7.5,4.0,10.0,12.0,260.0,290.0,True,False,13.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY82.5-DY35.0-FY00.0-LX80.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,117.5,48.0,L_LARGE,FORE_AFT_X,80.0,60.0,C1,9.0,20.0,9.0,20.0,7.5,4.0,10.0,12.0,260.0,290.0,True,False,12.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY82.5-DY35.0-FY00.0-LX80.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,117.5,48.0,L_LARGE,FORE_AFT_X,80.0,70.0,C1,9.0,20.0,9.0,20.0,7.5,4.0,10.0,12.0,260.0,290.0,True,False,13.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY82.5-DY35.0-FY05.0-LX65.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,117.5,53.0,L_LARGE,FORE_AFT_X,65.0,50.0,C1,4.0,5.0,4.0,5.0,7.5,4.0,10.0,12.0,260.0,290.0,False,False,27.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8;PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY82.5-DY35.0-FY05.0-LX65.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,117.5,53.0,L_LARGE,FORE_AFT_X,65.0,60.0,C1,4.0,5.0,4.0,5.0,7.5,4.0,10.0,12.0,260.0,290.0,False,False,26.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8;PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY82.5-DY35.0-FY05.0-LX65.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,117.5,53.0,L_LARGE,FORE_AFT_X,65.0,70.0,C1,4.0,5.0,4.0,5.0,7.5,4.0,10.0,12.0,260.0,290.0,False,False,27.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8;PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY82.5-DY35.0-FY05.0-LX70.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,117.5,53.0,L_LARGE,FORE_AFT_X,70.0,50.0,C1,4.0,10.0,4.0,10.0,7.5,4.0,10.0,12.0,260.0,290.0,False,False,26.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY35.0-FY05.0-LX70.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,117.5,53.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,4.0,10.0,4.0,10.0,7.5,4.0,10.0,12.0,260.0,290.0,False,False,25.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY35.0-FY05.0-LX70.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,117.5,53.0,L_LARGE,FORE_AFT_X,70.0,70.0,C1,4.0,10.0,4.0,10.0,7.5,4.0,10.0,12.0,260.0,290.0,False,False,26.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY35.0-FY05.0-LX75.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,117.5,53.0,L_LARGE,FORE_AFT_X,75.0,50.0,C1,4.0,15.0,4.0,15.0,7.5,4.0,10.0,12.0,260.0,290.0,False,False,27.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY35.0-FY05.0-LX75.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,117.5,53.0,L_LARGE,FORE_AFT_X,75.0,60.0,C1,4.0,15.0,4.0,15.0,7.5,4.0,10.0,12.0,260.0,290.0,False,False,26.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY35.0-FY05.0-LX75.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,117.5,53.0,L_LARGE,FORE_AFT_X,75.0,70.0,C1,4.0,15.0,4.0,15.0,7.5,4.0,10.0,12.0,260.0,290.0,False,False,27.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY35.0-FY05.0-LX80.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,117.5,53.0,L_LARGE,FORE_AFT_X,80.0,50.0,C1,4.0,20.0,4.0,20.0,7.5,4.0,10.0,12.0,260.0,290.0,False,False,28.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY35.0-FY05.0-LX80.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,117.5,53.0,L_LARGE,FORE_AFT_X,80.0,60.0,C1,4.0,20.0,4.0,20.0,7.5,4.0,10.0,12.0,260.0,290.0,False,False,27.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY35.0-FY05.0-LX80.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,117.5,53.0,L_LARGE,FORE_AFT_X,80.0,70.0,C1,4.0,20.0,4.0,20.0,7.5,4.0,10.0,12.0,260.0,290.0,False,False,28.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY35.0-FY10.0-LX65.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,117.5,58.0,L_LARGE,FORE_AFT_X,65.0,50.0,C1,-1.0,5.0,-1.0,5.0,7.5,4.0,10.0,12.0,260.0,290.0,False,False,42.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8;PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY82.5-DY35.0-FY10.0-LX65.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,117.5,58.0,L_LARGE,FORE_AFT_X,65.0,60.0,C1,-1.0,5.0,-1.0,5.0,7.5,4.0,10.0,12.0,260.0,290.0,False,False,41.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8;PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY82.5-DY35.0-FY10.0-LX65.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,117.5,58.0,L_LARGE,FORE_AFT_X,65.0,70.0,C1,-1.0,5.0,-1.0,5.0,7.5,4.0,10.0,12.0,260.0,290.0,False,False,42.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8;PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY82.5-DY35.0-FY10.0-LX70.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,117.5,58.0,L_LARGE,FORE_AFT_X,70.0,50.0,C1,-1.0,10.0,-1.0,10.0,7.5,4.0,10.0,12.0,260.0,290.0,False,False,41.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY35.0-FY10.0-LX70.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,117.5,58.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,-1.0,10.0,-1.0,10.0,7.5,4.0,10.0,12.0,260.0,290.0,False,False,40.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY35.0-FY10.0-LX70.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,117.5,58.0,L_LARGE,FORE_AFT_X,70.0,70.0,C1,-1.0,10.0,-1.0,10.0,7.5,4.0,10.0,12.0,260.0,290.0,False,False,41.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY35.0-FY10.0-LX75.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,117.5,58.0,L_LARGE,FORE_AFT_X,75.0,50.0,C1,-1.0,15.0,-1.0,15.0,7.5,4.0,10.0,12.0,260.0,290.0,False,False,42.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY35.0-FY10.0-LX75.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,117.5,58.0,L_LARGE,FORE_AFT_X,75.0,60.0,C1,-1.0,15.0,-1.0,15.0,7.5,4.0,10.0,12.0,260.0,290.0,False,False,41.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY35.0-FY10.0-LX75.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,117.5,58.0,L_LARGE,FORE_AFT_X,75.0,70.0,C1,-1.0,15.0,-1.0,15.0,7.5,4.0,10.0,12.0,260.0,290.0,False,False,42.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY35.0-FY10.0-LX80.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,117.5,58.0,L_LARGE,FORE_AFT_X,80.0,50.0,C1,-1.0,20.0,-1.0,20.0,7.5,4.0,10.0,12.0,260.0,290.0,False,False,43.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
