candidate_id,search_stage,search_resolution,pto_belt_shift_mm,drive_belt_shift_mm,inner_support_type,inner_support_thickness_mm,inner_kp000_shift_inward_mm,outer_kp000_shift_outward_mm,fastener_orientation,fastener_style,pto_nominal_clearance_mm,pto_residual_clearance_mm,drive_nominal_clearance_mm,drive_residual_clearance_mm,pulley_60t_to_fixed_mm,belt_to_wiring_mm,inner_support_center_gap_mm,track_outer_margin_mm,total_width_mm,left_pto_outer_end_y_mm,right_pto_outer_end_y_mm,belt_intersection_count,fastener_intersection_count,tool_access_intersection_count,clutch_intersection_count,track_intersection_count,aluminum_2020_stock_used,aluminum_2040_stock_used,added_part_count,total_y_change_mm,serviceability_score,score,status,rejection_reason
S1-REF-B+1.00-D+3.50,STAGE_1_Y_POSITION_ONLY,REFINED_0.25_MM,1.0,0.0,2020_UNCHANGED,20.0,3.5,3.5,V008_BASELINE_INWARD,STANDARD_RESERVED,8.0,3.0,15.5,10.5,15.5,20.5,1.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,8,7,0,8.0,4.0,44.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S1-REF-B+1.00-D+3.75,STAGE_1_Y_POSITION_ONLY,REFINED_0.25_MM,1.0,0.0,2020_UNCHANGED,20.0,3.75,3.75,V008_BASELINE_INWARD,STANDARD_RESERVED,8.25,3.25,15.5,10.5,15.75,20.5,0.5,8.5,290.0,145.0,-145.0,0,0,0,0,0,8,7,0,8.5,4.0,47.5,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S1-REF-B+1.00-D+4.00,STAGE_1_Y_POSITION_ONLY,REFINED_0.25_MM,1.0,0.0,2020_UNCHANGED,20.0,4.0,4.0,V008_BASELINE_INWARD,STANDARD_RESERVED,8.5,3.5,15.5,10.5,16.0,20.5,0.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,8,7,0,9.0,4.0,51.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-FIX-T5-STANDARD_BASELINE,STAGE_2_INNER_SUPPORT_AND_FASTENERS,FIXED_HARDWARE_COMPARISON,0.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,0.0,BASELINE_BELT_SIDE,STANDARD_BASELINE,5.5,0.5,15.5,10.5,11.0,19.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,0.0,4.0,-12.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-FIX-T5-LOW_HEAD_BASELINE,STAGE_2_INNER_SUPPORT_AND_FASTENERS,FIXED_HARDWARE_COMPARISON,0.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,0.0,BASELINE_BELT_SIDE,LOW_HEAD_BASELINE,7.5,2.5,15.5,10.5,11.0,19.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,0.0,4.0,28.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-FIX-T5-COUNTERSUNK_CANDIDATE,STAGE_2_INNER_SUPPORT_AND_FASTENERS,FIXED_HARDWARE_COMPARISON,0.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,0.0,BASELINE_BELT_SIDE,COUNTERSUNK_CANDIDATE,9.5,4.5,15.5,10.5,11.0,19.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,0.0,4.0,68.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-FIX-T5-STANDARD_REVERSED,STAGE_2_INNER_SUPPORT_AND_FASTENERS,FIXED_HARDWARE_COMPARISON,0.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,0.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,11.5,6.5,15.5,10.5,11.0,19.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,0.0,10.0,120.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-FIX-T6-STANDARD_BASELINE,STAGE_2_INNER_SUPPORT_AND_FASTENERS,FIXED_HARDWARE_COMPARISON,0.0,0.0,METAL_PLATE_6MM_CANDIDATE,6.0,0.0,0.0,BASELINE_BELT_SIDE,STANDARD_BASELINE,5.5,0.5,15.5,10.5,11.0,19.5,6.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,0.0,4.0,-12.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-FIX-T6-LOW_HEAD_BASELINE,STAGE_2_INNER_SUPPORT_AND_FASTENERS,FIXED_HARDWARE_COMPARISON,0.0,0.0,METAL_PLATE_6MM_CANDIDATE,6.0,0.0,0.0,BASELINE_BELT_SIDE,LOW_HEAD_BASELINE,7.5,2.5,15.5,10.5,11.0,19.5,6.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,0.0,4.0,28.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-FIX-T6-COUNTERSUNK_CANDIDATE,STAGE_2_INNER_SUPPORT_AND_FASTENERS,FIXED_HARDWARE_COMPARISON,0.0,0.0,METAL_PLATE_6MM_CANDIDATE,6.0,0.0,0.0,BASELINE_BELT_SIDE,COUNTERSUNK_CANDIDATE,9.5,4.5,15.5,10.5,11.0,19.5,6.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,0.0,4.0,68.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-FIX-T6-STANDARD_REVERSED,STAGE_2_INNER_SUPPORT_AND_FASTENERS,FIXED_HARDWARE_COMPARISON,0.0,0.0,METAL_PLATE_6MM_CANDIDATE,6.0,0.0,0.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,11.5,6.5,15.5,10.5,11.0,19.5,6.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,0.0,10.0,120.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-FIX-T8-STANDARD_BASELINE,STAGE_2_INNER_SUPPORT_AND_FASTENERS,FIXED_HARDWARE_COMPARISON,0.0,0.0,METAL_PLATE_8MM_CANDIDATE,8.0,0.0,0.0,BASELINE_BELT_SIDE,STANDARD_BASELINE,5.5,0.5,15.5,10.5,11.0,19.5,4.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,0.0,4.0,-12.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-FIX-T8-LOW_HEAD_BASELINE,STAGE_2_INNER_SUPPORT_AND_FASTENERS,FIXED_HARDWARE_COMPARISON,0.0,0.0,METAL_PLATE_8MM_CANDIDATE,8.0,0.0,0.0,BASELINE_BELT_SIDE,LOW_HEAD_BASELINE,7.5,2.5,15.5,10.5,11.0,19.5,4.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,0.0,4.0,28.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-FIX-T8-COUNTERSUNK_CANDIDATE,STAGE_2_INNER_SUPPORT_AND_FASTENERS,FIXED_HARDWARE_COMPARISON,0.0,0.0,METAL_PLATE_8MM_CANDIDATE,8.0,0.0,0.0,BASELINE_BELT_SIDE,COUNTERSUNK_CANDIDATE,9.5,4.5,15.5,10.5,11.0,19.5,4.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,0.0,4.0,68.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-FIX-T8-STANDARD_REVERSED,STAGE_2_INNER_SUPPORT_AND_FASTENERS,FIXED_HARDWARE_COMPARISON,0.0,0.0,METAL_PLATE_8MM_CANDIDATE,8.0,0.0,0.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,11.5,6.5,15.5,10.5,11.0,19.5,4.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,0.0,10.0,120.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-COARSE-T5-BP-02.0-OP00.0,STAGE_2_INNER_SUPPORT_AND_FASTENERS,COARSE_BELT_0.50_OUTER_1.00_MM,-2.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,0.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,11.0,6.0,15.5,10.5,9.0,17.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,2.0,10.0,104.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8;PULLEY_FIXED_LT_10
S2-COARSE-T5-BP-02.0-OP01.0,STAGE_2_INNER_SUPPORT_AND_FASTENERS,COARSE_BELT_0.50_OUTER_1.00_MM,-2.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,1.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,11.0,6.0,15.5,10.5,9.0,17.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,3.0,10.0,101.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8;PULLEY_FIXED_LT_10
S2-COARSE-T5-BP-02.0-OP02.0,STAGE_2_INNER_SUPPORT_AND_FASTENERS,COARSE_BELT_0.50_OUTER_1.00_MM,-2.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,2.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,11.0,6.0,15.5,10.5,9.0,17.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,4.0,10.0,98.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8;PULLEY_FIXED_LT_10
S2-COARSE-T5-BP-02.0-OP03.0,STAGE_2_INNER_SUPPORT_AND_FASTENERS,COARSE_BELT_0.50_OUTER_1.00_MM,-2.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,3.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,11.0,6.0,15.5,10.5,9.0,17.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,5.0,10.0,95.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8;PULLEY_FIXED_LT_10
S2-COARSE-T5-BP-02.0-OP04.0,STAGE_2_INNER_SUPPORT_AND_FASTENERS,COARSE_BELT_0.50_OUTER_1.00_MM,-2.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,4.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,11.0,6.0,15.5,10.5,9.0,17.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,6.0,10.0,92.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8;PULLEY_FIXED_LT_10
S2-COARSE-T5-BP-02.0-OP05.0,STAGE_2_INNER_SUPPORT_AND_FASTENERS,COARSE_BELT_0.50_OUTER_1.00_MM,-2.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,5.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,11.0,6.0,15.5,10.5,9.0,17.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,7.0,10.0,89.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8;PULLEY_FIXED_LT_10
S2-COARSE-T5-BP-02.0-OP06.0,STAGE_2_INNER_SUPPORT_AND_FASTENERS,COARSE_BELT_0.50_OUTER_1.00_MM,-2.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,6.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,11.0,6.0,15.5,10.5,9.0,17.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,8.0,10.0,86.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8;PULLEY_FIXED_LT_10
S2-COARSE-T5-BP-02.0-OP07.0,STAGE_2_INNER_SUPPORT_AND_FASTENERS,COARSE_BELT_0.50_OUTER_1.00_MM,-2.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,7.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,11.0,6.0,15.5,10.5,9.0,17.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,9.0,10.0,83.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8;PULLEY_FIXED_LT_10
S2-COARSE-T5-BP-02.0-OP08.0,STAGE_2_INNER_SUPPORT_AND_FASTENERS,COARSE_BELT_0.50_OUTER_1.00_MM,-2.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,8.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,11.0,6.0,15.5,10.5,9.0,17.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,10.0,10.0,80.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8;PULLEY_FIXED_LT_10
S2-COARSE-T5-BP-02.0-OP09.0,STAGE_2_INNER_SUPPORT_AND_FASTENERS,COARSE_BELT_0.50_OUTER_1.00_MM,-2.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,9.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,11.0,6.0,15.5,10.5,9.0,17.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,11.0,10.0,77.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8;PULLEY_FIXED_LT_10
S2-COARSE-T5-BP-02.0-OP10.0,STAGE_2_INNER_SUPPORT_AND_FASTENERS,COARSE_BELT_0.50_OUTER_1.00_MM,-2.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,10.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,11.0,6.0,15.5,10.5,9.0,17.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,12.0,10.0,74.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8;PULLEY_FIXED_LT_10
S2-COARSE-T5-BP-01.5-OP00.0,STAGE_2_INNER_SUPPORT_AND_FASTENERS,COARSE_BELT_0.50_OUTER_1.00_MM,-1.5,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,0.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,11.5,6.5,15.5,10.5,9.5,18.0,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,1.5,10.0,115.5,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8;PULLEY_FIXED_LT_10
S2-COARSE-T5-BP-01.5-OP01.0,STAGE_2_INNER_SUPPORT_AND_FASTENERS,COARSE_BELT_0.50_OUTER_1.00_MM,-1.5,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,1.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,11.5,6.5,15.5,10.5,9.5,18.0,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,2.5,10.0,112.5,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8;PULLEY_FIXED_LT_10
S2-COARSE-T5-BP-01.5-OP02.0,STAGE_2_INNER_SUPPORT_AND_FASTENERS,COARSE_BELT_0.50_OUTER_1.00_MM,-1.5,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,2.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,11.5,6.5,15.5,10.5,9.5,18.0,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,3.5,10.0,109.5,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8;PULLEY_FIXED_LT_10
S2-COARSE-T5-BP-01.5-OP03.0,STAGE_2_INNER_SUPPORT_AND_FASTENERS,COARSE_BELT_0.50_OUTER_1.00_MM,-1.5,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,3.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,11.5,6.5,15.5,10.5,9.5,18.0,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,4.5,10.0,106.5,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8;PULLEY_FIXED_LT_10
S2-COARSE-T5-BP-01.5-OP04.0,STAGE_2_INNER_SUPPORT_AND_FASTENERS,COARSE_BELT_0.50_OUTER_1.00_MM,-1.5,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,4.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,11.5,6.5,15.5,10.5,9.5,18.0,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,5.5,10.0,103.5,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8;PULLEY_FIXED_LT_10
S2-COARSE-T5-BP-01.5-OP05.0,STAGE_2_INNER_SUPPORT_AND_FASTENERS,COARSE_BELT_0.50_OUTER_1.00_MM,-1.5,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,5.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,11.5,6.5,15.5,10.5,9.5,18.0,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,6.5,10.0,100.5,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8;PULLEY_FIXED_LT_10
S2-COARSE-T5-BP-01.5-OP06.0,STAGE_2_INNER_SUPPORT_AND_FASTENERS,COARSE_BELT_0.50_OUTER_1.00_MM,-1.5,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,6.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,11.5,6.5,15.5,10.5,9.5,18.0,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,7.5,10.0,97.5,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8;PULLEY_FIXED_LT_10
S2-COARSE-T5-BP-01.5-OP07.0,STAGE_2_INNER_SUPPORT_AND_FASTENERS,COARSE_BELT_0.50_OUTER_1.00_MM,-1.5,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,7.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,11.5,6.5,15.5,10.5,9.5,18.0,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,8.5,10.0,94.5,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8;PULLEY_FIXED_LT_10
S2-COARSE-T5-BP-01.5-OP08.0,STAGE_2_INNER_SUPPORT_AND_FASTENERS,COARSE_BELT_0.50_OUTER_1.00_MM,-1.5,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,8.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,11.5,6.5,15.5,10.5,9.5,18.0,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,9.5,10.0,91.5,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8;PULLEY_FIXED_LT_10
S2-COARSE-T5-BP-01.5-OP09.0,STAGE_2_INNER_SUPPORT_AND_FASTENERS,COARSE_BELT_0.50_OUTER_1.00_MM,-1.5,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,9.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,11.5,6.5,15.5,10.5,9.5,18.0,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,10.5,10.0,88.5,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8;PULLEY_FIXED_LT_10
S2-COARSE-T5-BP-01.5-OP10.0,STAGE_2_INNER_SUPPORT_AND_FASTENERS,COARSE_BELT_0.50_OUTER_1.00_MM,-1.5,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,10.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,11.5,6.5,15.5,10.5,9.5,18.0,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,11.5,10.0,85.5,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8;PULLEY_FIXED_LT_10
S2-COARSE-T5-BP-01.0-OP00.0,STAGE_2_INNER_SUPPORT_AND_FASTENERS,COARSE_BELT_0.50_OUTER_1.00_MM,-1.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,0.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,12.0,7.0,15.5,10.5,10.0,18.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,1.0,10.0,127.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-COARSE-T5-BP-01.0-OP01.0,STAGE_2_INNER_SUPPORT_AND_FASTENERS,COARSE_BELT_0.50_OUTER_1.00_MM,-1.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,1.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,12.0,7.0,15.5,10.5,10.0,18.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,2.0,10.0,124.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-COARSE-T5-BP-01.0-OP02.0,STAGE_2_INNER_SUPPORT_AND_FASTENERS,COARSE_BELT_0.50_OUTER_1.00_MM,-1.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,2.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,12.0,7.0,15.5,10.5,10.0,18.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,3.0,10.0,121.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-COARSE-T5-BP-01.0-OP03.0,STAGE_2_INNER_SUPPORT_AND_FASTENERS,COARSE_BELT_0.50_OUTER_1.00_MM,-1.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,3.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,12.0,7.0,15.5,10.5,10.0,18.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,4.0,10.0,118.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-COARSE-T5-BP-01.0-OP04.0,STAGE_2_INNER_SUPPORT_AND_FASTENERS,COARSE_BELT_0.50_OUTER_1.00_MM,-1.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,4.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,12.0,7.0,15.5,10.5,10.0,18.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,5.0,10.0,115.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-COARSE-T5-BP-01.0-OP05.0,STAGE_2_INNER_SUPPORT_AND_FASTENERS,COARSE_BELT_0.50_OUTER_1.00_MM,-1.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,5.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,12.0,7.0,15.5,10.5,10.0,18.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,6.0,10.0,112.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-COARSE-T5-BP-01.0-OP06.0,STAGE_2_INNER_SUPPORT_AND_FASTENERS,COARSE_BELT_0.50_OUTER_1.00_MM,-1.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,6.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,12.0,7.0,15.5,10.5,10.0,18.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,7.0,10.0,109.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-COARSE-T5-BP-01.0-OP07.0,STAGE_2_INNER_SUPPORT_AND_FASTENERS,COARSE_BELT_0.50_OUTER_1.00_MM,-1.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,7.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,12.0,7.0,15.5,10.5,10.0,18.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,8.0,10.0,106.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-COARSE-T5-BP-01.0-OP08.0,STAGE_2_INNER_SUPPORT_AND_FASTENERS,COARSE_BELT_0.50_OUTER_1.00_MM,-1.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,8.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,12.0,7.0,15.5,10.5,10.0,18.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,9.0,10.0,103.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-COARSE-T5-BP-01.0-OP09.0,STAGE_2_INNER_SUPPORT_AND_FASTENERS,COARSE_BELT_0.50_OUTER_1.00_MM,-1.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,9.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,12.0,7.0,15.5,10.5,10.0,18.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,10.0,10.0,100.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-COARSE-T5-BP-01.0-OP10.0,STAGE_2_INNER_SUPPORT_AND_FASTENERS,COARSE_BELT_0.50_OUTER_1.00_MM,-1.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,10.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,12.0,7.0,15.5,10.5,10.0,18.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,11.0,10.0,97.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-COARSE-T5-BP-00.5-OP00.0,STAGE_2_INNER_SUPPORT_AND_FASTENERS,COARSE_BELT_0.50_OUTER_1.00_MM,-0.5,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,0.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,12.0,7.0,15.5,10.5,10.5,19.0,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,0.5,10.0,128.5,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-COARSE-T5-BP-00.5-OP01.0,STAGE_2_INNER_SUPPORT_AND_FASTENERS,COARSE_BELT_0.50_OUTER_1.00_MM,-0.5,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,1.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,12.5,7.5,15.5,10.5,10.5,19.0,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,1.5,10.0,135.5,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-COARSE-T5-BP-00.5-OP02.0,STAGE_2_INNER_SUPPORT_AND_FASTENERS,COARSE_BELT_0.50_OUTER_1.00_MM,-0.5,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,2.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,12.5,7.5,15.5,10.5,10.5,19.0,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,2.5,10.0,132.5,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
